Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_55_281,VPWR,li1,135.7000,160.4800,1.799906
FILLER_55_279,VPWR,li1,134.0900,160.4800,1.799903
FILLER_55_275,VPWR,li1,132.9400,160.4800,1.799903
FILLER_55_265,VPWR,li1,127.6500,160.4800,1.799898
FILLER_55_263,VPWR,li1,126.9600,160.4800,1.799898
FILLER_55_259,VPWR,li1,125.5800,160.4800,1.799896
FILLER_55_241,VPWR,li1,116.8400,160.4800,1.799891
FILLER_55_233,VPWR,li1,114.5400,160.4800,1.799890
FILLER_55_220,VPWR,li1,107.6400,160.4800,1.799887
FILLER_55_208,VPWR,li1,103.9600,160.4800,1.799885
FILLER_55_108,VPWR,li1,56.1200,160.4800,1.799907
FILLER_55_75,VPWR,li1,40.2500,160.4800,1.799927
FILLER_55_71,VPWR,li1,39.1000,160.4800,1.799931
FILLER_55_59,VPWR,li1,35.4200,160.4800,1.799936
FILLER_55_55,VPWR,li1,31.0500,160.4800,1.799947
FILLER_55_52,VPWR,li1,29.6700,160.4800,1.799947
FILLER_55_29,VPWR,li1,19.7800,160.4800,1.799962
FILLER_54_1493,VPWR,li1,692.5300,160.4800,1.799986
FILLER_54_1485,VPWR,li1,690.4600,160.4800,1.799986
FILLER_54_1483,VPWR,li1,687.9300,160.4800,1.799986
FILLER_54_1481,VPWR,li1,687.2400,160.4800,1.799986
FILLER_54_1477,VPWR,li1,685.8600,160.4800,1.799986
FILLER_54_1465,VPWR,li1,682.1800,160.4800,1.799986
FILLER_54_1453,VPWR,li1,676.6600,160.4800,1.799986
FILLER_54_1441,VPWR,li1,671.1400,160.4800,1.799986
FILLER_54_1429,VPWR,li1,665.6200,160.4800,1.799986
FILLER_54_1427,VPWR,li1,662.1700,160.4800,1.799986
FILLER_54_1425,VPWR,li1,661.4800,160.4800,1.799986
FILLER_54_1421,VPWR,li1,660.1000,160.4800,1.799986
FILLER_54_1409,VPWR,li1,656.4200,160.4800,1.799986
FILLER_54_1397,VPWR,li1,650.9000,160.4800,1.799986
FILLER_54_1385,VPWR,li1,645.3800,160.4800,1.799986
FILLER_54_1373,VPWR,li1,639.8600,160.4800,1.799986
FILLER_54_1371,VPWR,li1,636.4100,160.4800,1.799986
FILLER_54_1369,VPWR,li1,635.7200,160.4800,1.799984
FILLER_54_1365,VPWR,li1,634.3400,160.4800,1.799984
FILLER_54_1353,VPWR,li1,630.6600,160.4800,1.799979
FILLER_54_1342,VPWR,li1,623.0700,160.4800,1.799968
FILLER_54_1312,VPWR,li1,609.5000,160.4800,1.799953
FILLER_54_1300,VPWR,li1,606.2800,160.4800,1.799949
FILLER_54_1259,VPWR,li1,584.8900,160.4800,1.799928
FILLER_54_1221,VPWR,li1,567.4100,160.4800,1.799919
FILLER_54_1197,VPWR,li1,556.6000,160.4800,1.799917
FILLER_54_1164,VPWR,li1,541.1900,160.4800,1.799918
FILLER_54_1149,VPWR,li1,534.5200,160.4800,1.799921
FILLER_54_1147,VPWR,li1,533.3700,160.4800,1.799921
FILLER_54_1139,VPWR,li1,531.3000,160.4800,1.799922
FILLER_54_1125,VPWR,li1,525.7800,160.4800,1.799926
FILLER_54_1093,VPWR,li1,508.7600,160.4800,1.799936
FILLER_54_1090,VPWR,li1,507.3800,160.4800,1.799936
FILLER_54_1071,VPWR,li1,500.0200,160.4800,1.799941
FILLER_54_1062,VPWR,li1,494.2700,160.4800,1.799945
FILLER_54_1043,VPWR,li1,485.5300,160.4800,1.799953
FILLER_54_1037,VPWR,li1,483.4600,160.4800,1.799957
FILLER_54_1035,VPWR,li1,481.8500,160.4800,1.799957
FILLER_54_1023,VPWR,li1,476.3300,160.4800,1.799939
FILLER_54_1016,VPWR,li1,473.3400,160.4800,1.799930
FILLER_54_1004,VPWR,li1,470.1200,160.4800,1.799919
FILLER_54_992,VPWR,li1,464.6000,160.4800,1.799902
FILLER_54_969,VPWR,li1,451.4900,160.4800,1.799869
FILLER_54_967,VPWR,li1,450.8000,160.4800,1.799863
FILLER_54_963,VPWR,li1,449.4200,160.4800,1.799863
FILLER_54_949,VPWR,li1,442.2900,160.4800,1.799844
FILLER_54_929,VPWR,li1,433.0900,160.4800,1.799824
FILLER_54_893,VPWR,li1,416.5300,160.4800,1.799810
FILLER_54_876,VPWR,li1,408.7100,160.4800,1.799816
FILLER_54_851,VPWR,li1,397.2100,160.4800,1.799829
FILLER_54_849,VPWR,li1,396.5200,160.4800,1.799829
FILLER_54_841,VPWR,li1,394.2200,160.4800,1.799831
FILLER_54_837,VPWR,li1,391.0000,160.4800,1.799836
FILLER_54_809,VPWR,li1,377.8900,160.4800,1.799854
FILLER_54_807,VPWR,li1,377.2000,160.4800,1.799854
FILLER_54_799,VPWR,li1,374.9000,160.4800,1.799857
FILLER_54_781,VPWR,li1,366.6200,160.4800,1.799871
FILLER_54_761,VPWR,li1,357.4200,160.4800,1.799888
FILLER_54_755,VPWR,li1,353.0500,160.4800,1.799897
FILLER_54_746,VPWR,li1,348.9100,160.4800,1.799906
FILLER_54_744,VPWR,li1,348.2200,160.4800,1.799906
FILLER_54_736,VPWR,li1,345.9200,160.4800,1.799911
FILLER_54_724,VPWR,li1,341.3200,160.4800,1.799923
FILLER_54_712,VPWR,li1,335.8000,160.4800,1.799933
FILLER_54_699,VPWR,li1,327.2900,160.4800,1.799944
FILLER_54_695,VPWR,li1,326.1400,160.4800,1.799940
FILLER_54_677,VPWR,li1,317.4000,160.4800,1.799921
FILLER_54_673,VPWR,li1,316.0200,160.4800,1.799917
FILLER_54_650,VPWR,li1,304.9800,160.4800,1.799898
FILLER_54_632,VPWR,li1,299.0000,160.4800,1.799891
FILLER_54_614,VPWR,li1,288.4200,160.4800,1.799878
FILLER_54_610,VPWR,li1,287.0400,160.4800,1.799878
FILLER_54_599,VPWR,li1,281.2900,160.4800,1.799873
FILLER_54_591,VPWR,li1,279.2200,160.4800,1.799871
FILLER_54_587,VPWR,li1,275.7700,160.4800,1.799868
FILLER_54_560,VPWR,li1,263.3500,160.4800,1.799864
FILLER_54_556,VPWR,li1,262.2000,160.4800,1.799865
FILLER_54_533,VPWR,li1,251.1600,160.4800,1.799872
FILLER_54_531,VPWR,li1,250.0100,160.4800,1.799874
FILLER_54_529,VPWR,li1,249.3200,160.4800,1.799874
FILLER_54_525,VPWR,li1,247.9400,160.4800,1.799876
FILLER_54_513,VPWR,li1,244.2600,160.4800,1.799878
FILLER_54_501,VPWR,li1,238.7400,160.4800,1.799883
FILLER_54_489,VPWR,li1,233.2200,160.4800,1.799889
FILLER_54_477,VPWR,li1,227.7000,160.4800,1.799893
FILLER_54_475,VPWR,li1,224.2500,160.4800,1.799896
FILLER_54_449,VPWR,li1,212.2900,160.4800,1.799907
FILLER_54_447,VPWR,li1,211.6000,160.4800,1.799910
FILLER_54_443,VPWR,li1,210.2200,160.4800,1.799910
FILLER_54_385,VPWR,li1,182.8500,160.4800,1.799950
FILLER_54_377,VPWR,li1,180.7800,160.4800,1.799953
FILLER_54_365,VPWR,li1,176.1800,160.4800,1.799959
FILLER_54_363,VPWR,li1,172.7300,160.4800,1.799958
FILLER_54_361,VPWR,li1,172.0400,160.4800,1.799958
FILLER_54_319,VPWR,li1,152.4900,160.4800,1.799922
FILLER_54_306,VPWR,li1,146.7400,160.4800,1.799917
FILLER_54_284,VPWR,li1,136.3900,160.4800,1.799906
FILLER_54_276,VPWR,li1,134.3200,160.4800,1.799903
FILLER_54_264,VPWR,li1,129.7200,160.4800,1.799899
FILLER_54_253,VPWR,li1,122.1300,160.4800,1.799893
FILLER_54_251,VPWR,li1,121.2100,160.4800,1.799893
FILLER_54_249,VPWR,li1,120.5200,160.4800,1.799893
FILLER_54_237,VPWR,li1,117.3000,160.4800,1.799891
FILLER_54_195,VPWR,li1,95.4500,160.4800,1.799884
FILLER_54_183,VPWR,li1,90.1600,160.4800,1.799885
FILLER_54_157,VPWR,li1,78.6600,160.4800,1.799889
FILLER_54_154,VPWR,li1,76.5900,160.4800,1.799889
FILLER_54_143,VPWR,li1,71.5300,160.4800,1.799893
FILLER_54_141,VPWR,li1,70.8400,160.4800,1.799893
FILLER_54_116,VPWR,li1,59.1100,160.4800,1.799903
FILLER_54_25,VPWR,li1,17.2500,160.4800,1.799961
FILLER_54_15,VPWR,li1,12.6500,160.4800,1.799960
FILLER_54_3,VPWR,li1,7.8200,160.4800,1.799959
FILLER_53_1493,VPWR,li1,692.5300,155.0400,1.799960
FILLER_53_1481,VPWR,li1,689.5400,155.0400,1.799960
FILLER_53_1469,VPWR,li1,684.0200,155.0400,1.799960
FILLER_53_1457,VPWR,li1,678.5000,155.0400,1.799960
FILLER_53_1455,VPWR,li1,675.0500,155.0400,1.799960
FILLER_53_1453,VPWR,li1,674.3600,155.0400,1.799960
FILLER_53_1449,VPWR,li1,672.9800,155.0400,1.799960
FILLER_53_1437,VPWR,li1,669.3000,155.0400,1.799960
FILLER_53_1425,VPWR,li1,663.7800,155.0400,1.799960
FILLER_53_1413,VPWR,li1,658.2600,155.0400,1.799960
FILLER_53_1401,VPWR,li1,652.7400,155.0400,1.799960
FILLER_53_1399,VPWR,li1,649.2900,155.0400,1.799960
FILLER_53_1397,VPWR,li1,648.6000,155.0400,1.799960
FILLER_53_1393,VPWR,li1,647.2200,155.0400,1.799960
FILLER_53_1381,VPWR,li1,643.5400,155.0400,1.799960
FILLER_53_1369,VPWR,li1,638.0200,155.0400,1.799960
FILLER_53_1357,VPWR,li1,632.5000,155.0400,1.799945
FILLER_53_1347,VPWR,li1,625.6000,155.0400,1.799912
FILLER_53_1336,VPWR,li1,620.3100,155.0400,1.799896
FILLER_53_1330,VPWR,li1,617.5500,155.0400,1.799888
FILLER_53_1305,VPWR,li1,606.0500,155.0400,1.799849
FILLER_53_1297,VPWR,li1,603.9800,155.0400,1.799842
FILLER_53_1276,VPWR,li1,595.2400,155.0400,1.799812
FILLER_53_1273,VPWR,li1,591.3300,155.0400,1.799797
FILLER_53_1270,VPWR,li1,589.9500,155.0400,1.799791
FILLER_53_1268,VPWR,li1,589.2600,155.0400,1.799791
FILLER_53_1249,VPWR,li1,580.2900,155.0400,1.799768
FILLER_53_1241,VPWR,li1,576.6100,155.0400,1.799764
FILLER_53_1222,VPWR,li1,569.4800,155.0400,1.799764
FILLER_53_1219,VPWR,li1,566.4900,155.0400,1.799764
FILLER_53_1215,VPWR,li1,565.3400,155.0400,1.799764
FILLER_53_1193,VPWR,li1,555.2200,155.0400,1.799765
FILLER_53_1175,VPWR,li1,546.2500,155.0400,1.799766
FILLER_53_1167,VPWR,li1,543.2600,155.0400,1.799767
FILLER_53_1138,VPWR,li1,529.2300,155.0400,1.799781
FILLER_53_1121,VPWR,li1,521.4100,155.0400,1.799803
FILLER_53_1119,VPWR,li1,520.4900,155.0400,1.799803
FILLER_53_1117,VPWR,li1,519.8000,155.0400,1.799809
FILLER_53_1113,VPWR,li1,518.4200,155.0400,1.799809
FILLER_53_1050,VPWR,li1,488.9800,155.0400,1.799913
FILLER_53_1032,VPWR,li1,482.0800,155.0400,1.799941
FILLER_53_1020,VPWR,li1,477.4800,155.0400,1.799932
FILLER_53_1007,VPWR,li1,468.9700,155.0400,1.799915
FILLER_53_1005,VPWR,li1,468.2800,155.0400,1.799915
FILLER_53_989,VPWR,li1,460.6900,155.0400,1.799904
FILLER_53_980,VPWR,li1,456.5500,155.0400,1.799900
FILLER_53_971,VPWR,li1,452.6400,155.0400,1.799895
FILLER_53_963,VPWR,li1,450.3400,155.0400,1.799894
FILLER_53_951,VPWR,li1,443.2100,155.0400,1.799888
FILLER_53_942,VPWR,li1,439.0700,155.0400,1.799885
FILLER_53_905,VPWR,li1,422.0500,155.0400,1.799882
FILLER_53_887,VPWR,li1,413.7700,155.0400,1.799884
FILLER_53_855,VPWR,li1,399.0500,155.0400,1.799888
FILLER_53_843,VPWR,li1,396.0600,155.0400,1.799889
FILLER_53_799,VPWR,li1,373.2900,155.0400,1.799903
FILLER_53_797,VPWR,li1,372.6000,155.0400,1.799903
FILLER_53_785,VPWR,li1,369.3800,155.0400,1.799906
FILLER_53_783,VPWR,li1,365.9300,155.0400,1.799910
FILLER_53_781,VPWR,li1,365.2400,155.0400,1.799911
FILLER_53_769,VPWR,li1,362.0200,155.0400,1.799913
FILLER_53_762,VPWR,li1,356.5000,155.0400,1.799920
FILLER_53_751,VPWR,li1,351.2100,155.0400,1.799925
FILLER_53_739,VPWR,li1,348.2200,155.0400,1.799930
FILLER_53_698,VPWR,li1,328.4400,155.0400,1.799966
FILLER_53_684,VPWR,li1,320.3900,155.0400,1.799955
FILLER_53_657,VPWR,li1,308.2000,155.0400,1.799938
FILLER_53_649,VPWR,li1,305.9000,155.0400,1.799935
FILLER_53_637,VPWR,li1,301.3000,155.0400,1.799928
FILLER_53_619,VPWR,li1,292.1000,155.0400,1.799917
FILLER_53_588,VPWR,li1,276.9200,155.0400,1.799905
FILLER_53_563,VPWR,li1,264.7300,155.0400,1.799901
FILLER_53_541,VPWR,li1,254.6100,155.0400,1.799900
FILLER_53_509,VPWR,li1,239.8900,155.0400,1.799899
FILLER_53_505,VPWR,li1,238.7400,155.0400,1.799900
FILLER_53_503,VPWR,li1,237.1300,155.0400,1.799900
FILLER_53_501,VPWR,li1,236.4400,155.0400,1.799900
FILLER_53_481,VPWR,li1,227.2400,155.0400,1.799905
FILLER_53_477,VPWR,li1,225.8600,155.0400,1.799905
FILLER_53_465,VPWR,li1,219.6500,155.0400,1.799910
FILLER_53_461,VPWR,li1,218.5000,155.0400,1.799910
FILLER_53_449,VPWR,li1,214.8200,155.0400,1.799912
FILLER_53_447,VPWR,li1,211.3700,155.0400,1.799915
FILLER_53_445,VPWR,li1,210.6800,155.0400,1.799916
FILLER_53_441,VPWR,li1,209.3000,155.0400,1.799916
FILLER_53_417,VPWR,li1,197.5700,155.0400,1.799924
FILLER_53_406,VPWR,li1,193.2000,155.0400,1.799927
FILLER_53_393,VPWR,li1,186.5300,155.0400,1.799937
FILLER_53_345,VPWR,li1,164.4500,155.0400,1.799943
FILLER_53_335,VPWR,li1,159.8500,155.0400,1.799938
FILLER_53_319,VPWR,li1,152.4900,155.0400,1.799928
FILLER_53_317,VPWR,li1,151.8000,155.0400,1.799925
FILLER_53_305,VPWR,li1,148.5800,155.0400,1.799921
FILLER_53_292,VPWR,li1,140.0700,155.0400,1.799909
FILLER_53_279,VPWR,li1,134.0900,155.0400,1.799902
FILLER_53_277,VPWR,li1,133.4000,155.0400,1.799899
FILLER_53_271,VPWR,li1,130.4100,155.0400,1.799897
FILLER_53_269,VPWR,li1,129.7200,155.0400,1.799897
FILLER_53_265,VPWR,li1,128.3400,155.0400,1.799894
FILLER_53_243,VPWR,li1,117.5300,155.0400,1.799882
FILLER_53_191,VPWR,li1,94.3000,155.0400,1.799883
FILLER_53_179,VPWR,li1,90.6200,155.0400,1.799886
FILLER_53_155,VPWR,li1,77.0500,155.0400,1.799895
FILLER_53_137,VPWR,li1,71.3000,155.0400,1.799902
FILLER_53_111,VPWR,li1,56.8100,155.0400,1.799920
FILLER_53_94,VPWR,li1,48.9900,155.0400,1.799929
FILLER_53_81,VPWR,li1,43.0100,155.0400,1.799939
FILLER_53_61,VPWR,li1,34.0400,155.0400,1.799956
FILLER_53_57,VPWR,li1,32.6600,155.0400,1.799956
FILLER_53_34,VPWR,li1,21.3900,155.0400,1.799977
FILLER_53_17,VPWR,li1,13.8000,155.0400,1.799975
FILLER_53_7,VPWR,li1,8.9700,155.0400,1.799974
FILLER_53_3,VPWR,li1,7.8200,155.0400,1.799974
FILLER_52_1493,VPWR,li1,692.5300,155.0400,1.799960
FILLER_52_1485,VPWR,li1,690.4600,155.0400,1.799960
FILLER_52_1483,VPWR,li1,687.9300,155.0400,1.799960
FILLER_52_1481,VPWR,li1,687.2400,155.0400,1.799960
FILLER_52_1477,VPWR,li1,685.8600,155.0400,1.799960
FILLER_52_1465,VPWR,li1,682.1800,155.0400,1.799960
FILLER_52_1453,VPWR,li1,676.6600,155.0400,1.799960
FILLER_52_1441,VPWR,li1,671.1400,155.0400,1.799960
FILLER_52_1429,VPWR,li1,665.6200,155.0400,1.799960
FILLER_52_1427,VPWR,li1,662.1700,155.0400,1.799960
FILLER_52_1425,VPWR,li1,661.4800,155.0400,1.799960
FILLER_52_1421,VPWR,li1,660.1000,155.0400,1.799960
FILLER_52_1409,VPWR,li1,656.4200,155.0400,1.799960
FILLER_52_1397,VPWR,li1,650.9000,155.0400,1.799960
FILLER_52_1385,VPWR,li1,645.3800,155.0400,1.799960
FILLER_52_1373,VPWR,li1,639.8600,155.0400,1.799960
FILLER_52_1370,VPWR,li1,636.1800,155.0400,1.799960
FILLER_52_1362,VPWR,li1,633.8800,155.0400,1.799945
FILLER_52_1342,VPWR,li1,623.0700,155.0400,1.799905
FILLER_52_1325,VPWR,li1,615.2500,155.0400,1.799880
FILLER_52_1317,VPWR,li1,613.1800,155.0400,1.799873
FILLER_52_1315,VPWR,li1,610.6500,155.0400,1.799865
FILLER_52_1313,VPWR,li1,609.9600,155.0400,1.799858
FILLER_52_1302,VPWR,li1,605.3600,155.0400,1.799842
FILLER_52_1290,VPWR,li1,601.6800,155.0400,1.799829
FILLER_52_1278,VPWR,li1,596.1600,155.0400,1.799812
FILLER_52_1265,VPWR,li1,587.8800,155.0400,1.799784
FILLER_52_1236,VPWR,li1,575.0000,155.0400,1.799764
FILLER_52_1224,VPWR,li1,569.0200,155.0400,1.799764
FILLER_52_1202,VPWR,li1,558.9000,155.0400,1.799764
FILLER_52_1194,VPWR,li1,556.6000,155.0400,1.799765
FILLER_52_1133,VPWR,li1,527.1600,155.0400,1.799786
FILLER_52_1113,VPWR,li1,517.7300,155.0400,1.799815
FILLER_52_1091,VPWR,li1,507.6100,155.0400,1.799844
FILLER_52_1080,VPWR,li1,502.5500,155.0400,1.799864
FILLER_52_1078,VPWR,li1,501.8600,155.0400,1.799864
FILLER_52_1066,VPWR,li1,498.6400,155.0400,1.799876
FILLER_52_1056,VPWR,li1,491.5100,155.0400,1.799906
FILLER_52_1043,VPWR,li1,485.5300,155.0400,1.799931
FILLER_52_1041,VPWR,li1,484.8400,155.0400,1.799931
FILLER_52_1037,VPWR,li1,483.4600,155.0400,1.799941
FILLER_52_1035,VPWR,li1,481.8500,155.0400,1.799941
FILLER_52_1033,VPWR,li1,481.1600,155.0400,1.799936
FILLER_52_1029,VPWR,li1,479.7800,155.0400,1.799936
FILLER_52_970,VPWR,li1,452.1800,155.0400,1.799895
FILLER_52_929,VPWR,li1,433.3200,155.0400,1.799884
FILLER_52_925,VPWR,li1,431.9400,155.0400,1.799883
FILLER_52_923,VPWR,li1,430.3300,155.0400,1.799883
FILLER_52_878,VPWR,li1,409.8600,155.0400,1.799885
FILLER_52_867,VPWR,li1,404.5700,155.0400,1.799886
FILLER_52_861,VPWR,li1,402.5000,155.0400,1.799887
FILLER_52_833,VPWR,li1,388.9300,155.0400,1.799892
FILLER_52_816,VPWR,li1,381.1100,155.0400,1.799897
FILLER_52_813,VPWR,li1,379.7300,155.0400,1.799898
FILLER_52_761,VPWR,li1,355.8100,155.0400,1.799920
FILLER_52_757,VPWR,li1,354.6600,155.0400,1.799923
FILLER_52_718,VPWR,li1,336.0300,155.0400,1.799952
FILLER_52_701,VPWR,li1,328.2100,155.0400,1.799966
FILLER_52_699,VPWR,li1,327.2900,155.0400,1.799963
FILLER_52_697,VPWR,li1,326.6000,155.0400,1.799963
FILLER_52_689,VPWR,li1,324.3000,155.0400,1.799960
FILLER_52_673,VPWR,li1,317.8600,155.0400,1.799951
FILLER_52_661,VPWR,li1,312.3400,155.0400,1.799944
FILLER_52_649,VPWR,li1,306.8200,155.0400,1.799935
FILLER_52_624,VPWR,li1,292.7900,155.0400,1.799917
FILLER_52_620,VPWR,li1,291.6400,155.0400,1.799917
FILLER_52_556,VPWR,li1,261.5100,155.0400,1.799900
FILLER_52_553,VPWR,li1,260.1300,155.0400,1.799900
FILLER_52_541,VPWR,li1,257.1400,155.0400,1.799900
FILLER_52_528,VPWR,li1,249.3200,155.0400,1.799899
FILLER_52_468,VPWR,li1,221.0300,155.0400,1.799908
FILLER_52_464,VPWR,li1,219.8800,155.0400,1.799910
FILLER_52_437,VPWR,li1,206.7700,155.0400,1.799918
FILLER_52_433,VPWR,li1,205.6200,155.0400,1.799920
FILLER_52_427,VPWR,li1,202.4000,155.0400,1.799921
FILLER_52_423,VPWR,li1,201.0200,155.0400,1.799923
FILLER_52_419,VPWR,li1,198.4900,155.0400,1.799924
FILLER_52_413,VPWR,li1,195.7300,155.0400,1.799926
FILLER_52_409,VPWR,li1,194.5800,155.0400,1.799927
FILLER_52_405,VPWR,li1,192.2800,155.0400,1.799929
FILLER_52_372,VPWR,li1,176.8700,155.0400,1.799956
FILLER_52_360,VPWR,li1,171.5800,155.0400,1.799953
FILLER_52_350,VPWR,li1,168.3600,155.0400,1.799950
FILLER_52_344,VPWR,li1,164.6800,155.0400,1.799943
FILLER_52_330,VPWR,li1,157.7800,155.0400,1.799935
FILLER_52_327,VPWR,li1,156.1700,155.0400,1.799932
FILLER_52_325,VPWR,li1,155.4800,155.0400,1.799932
FILLER_52_321,VPWR,li1,154.1000,155.0400,1.799928
FILLER_52_309,VPWR,li1,150.4200,155.0400,1.799925
FILLER_52_300,VPWR,li1,145.3600,155.0400,1.799916
FILLER_52_286,VPWR,li1,138.0000,155.0400,1.799906
FILLER_52_253,VPWR,li1,122.1300,155.0400,1.799886
FILLER_52_251,VPWR,li1,121.2100,155.0400,1.799886
FILLER_52_238,VPWR,li1,115.2300,155.0400,1.799880
FILLER_52_228,VPWR,li1,110.6300,155.0400,1.799877
FILLER_52_195,VPWR,li1,95.4500,155.0400,1.799883
FILLER_52_183,VPWR,li1,92.4600,155.0400,1.799884
FILLER_52_171,VPWR,li1,86.9400,155.0400,1.799888
FILLER_52_141,VPWR,li1,70.8400,155.0400,1.799902
FILLER_52_139,VPWR,li1,69.6900,155.0400,1.799905
FILLER_52_135,VPWR,li1,68.5400,155.0400,1.799905
FILLER_52_120,VPWR,li1,60.9500,155.0400,1.799914
FILLER_52_91,VPWR,li1,47.6100,155.0400,1.799932
FILLER_52_89,VPWR,li1,46.9200,155.0400,1.799932
FILLER_52_85,VPWR,li1,45.5400,155.0400,1.799935
FILLER_52_82,VPWR,li1,43.7000,155.0400,1.799939
FILLER_52_70,VPWR,li1,40.4800,155.0400,1.799943
FILLER_52_58,VPWR,li1,34.9600,155.0400,1.799952
FILLER_52_40,VPWR,li1,24.3800,155.0400,1.799973
FILLER_52_36,VPWR,li1,23.0000,155.0400,1.799973
FILLER_52_33,VPWR,li1,20.9300,155.0400,1.799977
FILLER_52_29,VPWR,li1,19.7800,155.0400,1.799976
FILLER_52_3,VPWR,li1,7.1300,155.0400,1.799974
FILLER_51_1493,VPWR,li1,692.5300,149.6000,1.799985
FILLER_51_1481,VPWR,li1,689.5400,149.6000,1.799985
FILLER_51_1469,VPWR,li1,684.0200,149.6000,1.799985
FILLER_51_1457,VPWR,li1,678.5000,149.6000,1.799985
FILLER_51_1455,VPWR,li1,675.0500,149.6000,1.799985
FILLER_51_1453,VPWR,li1,674.3600,149.6000,1.799985
FILLER_51_1449,VPWR,li1,672.9800,149.6000,1.799985
FILLER_51_1437,VPWR,li1,669.3000,149.6000,1.799985
FILLER_51_1425,VPWR,li1,663.7800,149.6000,1.799985
FILLER_51_1413,VPWR,li1,658.2600,149.6000,1.799985
FILLER_51_1401,VPWR,li1,652.7400,149.6000,1.799985
FILLER_51_1399,VPWR,li1,649.2900,149.6000,1.799985
FILLER_51_1397,VPWR,li1,648.6000,149.6000,1.799985
FILLER_51_1385,VPWR,li1,645.3800,149.6000,1.799985
FILLER_51_1373,VPWR,li1,639.8600,149.6000,1.799985
FILLER_51_1361,VPWR,li1,634.3400,149.6000,1.799982
FILLER_51_1329,VPWR,li1,617.0900,149.6000,1.799957
FILLER_51_1321,VPWR,li1,615.0200,149.6000,1.799954
FILLER_51_1250,VPWR,li1,580.7500,149.6000,1.799918
FILLER_51_1175,VPWR,li1,546.2500,149.6000,1.799922
FILLER_51_1168,VPWR,li1,543.0300,149.6000,1.799924
FILLER_51_1152,VPWR,li1,535.6700,149.6000,1.799929
FILLER_51_1148,VPWR,li1,534.5200,149.6000,1.799930
FILLER_51_1131,VPWR,li1,526.0100,149.6000,1.799937
FILLER_51_1119,VPWR,li1,520.4900,149.6000,1.799942
FILLER_51_1111,VPWR,li1,517.0400,149.6000,1.799946
FILLER_51_1101,VPWR,li1,513.8200,149.6000,1.799948
FILLER_51_1089,VPWR,li1,509.2200,149.6000,1.799952
FILLER_51_1077,VPWR,li1,503.7000,149.6000,1.799957
FILLER_51_1067,VPWR,li1,496.5700,149.6000,1.799964
FILLER_51_1021,VPWR,li1,475.6400,149.6000,1.799975
FILLER_51_1009,VPWR,li1,470.1200,149.6000,1.799972
FILLER_51_1006,VPWR,li1,468.7400,149.6000,1.799970
FILLER_51_988,VPWR,li1,460.4600,149.6000,1.799964
FILLER_51_975,VPWR,li1,454.2500,149.6000,1.799961
FILLER_51_971,VPWR,li1,453.1000,149.6000,1.799960
FILLER_51_955,VPWR,li1,445.0500,149.6000,1.799956
FILLER_51_953,VPWR,li1,444.3600,149.6000,1.799956
FILLER_51_951,VPWR,li1,443.2100,149.6000,1.799954
FILLER_51_947,VPWR,li1,442.0600,149.6000,1.799954
FILLER_51_942,VPWR,li1,439.0700,149.6000,1.799952
FILLER_51_940,VPWR,li1,438.3800,149.6000,1.799952
FILLER_51_924,VPWR,li1,431.0200,149.6000,1.799948
FILLER_51_914,VPWR,li1,426.1900,149.6000,1.799946
FILLER_51_897,VPWR,li1,418.3700,149.6000,1.799943
FILLER_51_873,VPWR,li1,407.5600,149.6000,1.799940
FILLER_51_869,VPWR,li1,406.1800,149.6000,1.799940
FILLER_51_839,VPWR,li1,391.6900,149.6000,1.799937
FILLER_51_805,VPWR,li1,377.6600,149.6000,1.799941
FILLER_51_802,VPWR,li1,374.6700,149.6000,1.799943
FILLER_51_798,VPWR,li1,373.5200,149.6000,1.799943
FILLER_51_785,VPWR,li1,366.8500,149.6000,1.799947
FILLER_51_783,VPWR,li1,365.9300,149.6000,1.799947
FILLER_51_763,VPWR,li1,356.9600,149.6000,1.799953
FILLER_51_744,VPWR,li1,347.9900,149.6000,1.799958
FILLER_51_735,VPWR,li1,343.8500,149.6000,1.799962
FILLER_51_733,VPWR,li1,343.1600,149.6000,1.799962
FILLER_51_729,VPWR,li1,341.7800,149.6000,1.799964
FILLER_51_727,VPWR,li1,340.1700,149.6000,1.799964
FILLER_51_701,VPWR,li1,328.4400,149.6000,1.799969
FILLER_51_697,VPWR,li1,327.0600,149.6000,1.799969
FILLER_51_694,VPWR,li1,324.9900,149.6000,1.799965
FILLER_51_692,VPWR,li1,324.3000,149.6000,1.799965
FILLER_51_673,VPWR,li1,315.3300,149.6000,1.799950
FILLER_51_671,VPWR,li1,314.4100,149.6000,1.799950
FILLER_51_667,VPWR,li1,313.2600,149.6000,1.799947
FILLER_51_655,VPWR,li1,309.5800,149.6000,1.799944
FILLER_51_642,VPWR,li1,301.0700,149.6000,1.799935
FILLER_51_623,VPWR,li1,292.3300,149.6000,1.799926
FILLER_51_615,VPWR,li1,288.6500,149.6000,1.799921
FILLER_51_594,VPWR,li1,279.2200,149.6000,1.799914
FILLER_51_561,VPWR,li1,265.4200,149.6000,1.799907
FILLER_51_559,VPWR,li1,262.8900,149.6000,1.799906
FILLER_51_557,VPWR,li1,262.2000,149.6000,1.799906
FILLER_51_549,VPWR,li1,259.9000,149.6000,1.799906
FILLER_51_536,VPWR,li1,252.3100,149.6000,1.799904
